X,Y,V
1,1,0.05559999868273735
2,1,0.05420000106096268
3,1,0.07479999959468842
4,1,0.0625
5,1,0.06289999932050705
6,1,0.28600001335144043
7,1,0.2849999964237213
8,1,0.25200000405311584
9,1,0.15299999713897705
10,1,0.21539999544620514
11,1,0.24469999969005585
12,1,0.03840000182390213
13,1,0.04170000180602074
14,1,0.03779999911785126
15,1,0.052299998700618744
16,1,0.05979999899864197
17,1,0.04600000008940697
18,1,0.05050000175833702
19,1,0.06790000200271606
20,1,0.08860000222921371
21,1,0.07850000262260437
22,1,0.01979999989271164
23,1,0.20499999821186066
24,1,0.15700000524520874
25,1,0.19089999794960022
26,1,0.25
27,1,0.2029999941587448
28,1,0.14100000262260437
29,1,0.22300000488758087
30,1,0.22390000522136688
31,1,0.2680000066757202
32,1,0.10080000013113022
33,1,0.131400004029274
34,1,0.1006999984383583
35,1,0.11559999734163284
36,1,0.07850000262260437
37,1,0.06790000200271606
38,1,0.09889999777078629
39,1,0.06930000334978104
40,1,0.0430000014603138
41,1,0.03779999911785126
42,1,0.03280000016093254
43,1,0.04430000111460686
44,1,0.06300000101327896
45,1,0.08250000327825546
46,1,0.07360000163316727
47,1,0.08669999986886978
48,1,0.0406000018119812
49,1,0.03759999945759773
50,1,0.04729999974370003
51,1,0.07840000092983246
52,1,0.07370000332593918
53,1,0.046300001442432404
54,1,0.07370000332593918
55,1,0.037700001150369644
56,1,0.059700001031160355
57,1,0.07360000163316727
58,1,0.07720000296831131
59,1,0.04639999940991402
60,1,0.028999999165534973
61,1,0.061799999326467514
62,1,0.03370000049471855
63,1,0.0203000009059906
64,1,0.027499999850988388
65,1,0.031199999153614044
66,1,0.02710000053048134
67,1,0.033900000154972076
68,1,0.043299999088048935
69,1,0.06759999692440033
70,1,0.09200000017881393
71,1,0.11339999735355377
72,1,0.054099999368190765
73,1,0.03849999979138374
74,1,0.05169999971985817
75,1,0.06270000338554382
76,1,0.06880000233650208
77,1,0.0714000016450882
78,1,0.10239999741315842
79,1,0.07509999722242355
80,1,0.08739999681711197
81,1,0.10989999771118164
82,1,0.08959999680519104
83,1,0.10760000348091125
84,1,0.049400001764297485
85,1,0.0551999993622303
86,1,0.07000000029802322
87,1,0.05429999902844429
88,1,0.04830000177025795
89,1,0.031300000846385956
90,1,0.019099999219179153
